time_s,target_azimuth_deg,target_elevation_deg,imu_roll_deg,imu_pitch_deg,qpd_error_x,qpd_error_y
37.81000,120.10007,29.88398,-7.99237,1.63730,0.17571,0.07151
37.82000,119.99532,29.91584,-7.84864,1.43175,0.17469,0.07455
37.83000,119.96508,29.94924,-7.80568,1.50198,0.18583,0.08789
37.84000,120.09767,30.04601,-7.87831,1.98877,0.18126,0.07537
37.85000,120.04721,29.96855,-7.59134,1.98979,0.17090,0.08082
37.86000,120.06866,29.96922,-7.81411,1.66562,0.17392,0.05674
37.87000,120.05915,29.97478,-7.81969,1.80359,0.19613,0.08419
37.88000,120.05979,29.91656,-7.75071,1.74009,0.18665,0.09518
37.89000,120.02008,30.06414,-7.87683,1.71469,0.18393,0.06722
37.90000,119.95874,29.91271,-7.22527,2.12769,0.18366,0.05387
37.91000,119.99102,29.87879,-7.64731,1.84045,0.16501,0.08870
37.92000,119.96477,29.94525,-7.99918,2.18898,0.17235,0.08207
37.93000,119.94321,30.01006,-7.51674,2.25668,0.18840,0.06761
37.94000,119.96727,29.90283,-7.59977,2.44385,0.18843,0.08289
37.95000,120.00292,29.97549,-7.51428,2.46572,0.17275,0.08093
37.96000,120.04548,29.84758,-7.61640,2.46043,0.18294,0.07770
37.97000,120.21632,29.94377,-7.53411,2.43889,0.19219,0.07870
37.98000,119.94208,29.94629,-7.58471,2.67066,0.20371,0.08837
37.99000,120.10595,29.98009,-7.75605,2.16362,0.18622,0.10295
38.00000,120.10476,29.90502,-7.71075,2.16335,0.18084,0.06539
38.01000,119.97461,29.94223,-7.62867,2.34816,0.16582,0.08406
38.02000,119.97536,30.06145,-7.83562,2.98839,0.18065,0.10529
38.03000,120.06736,30.08169,-7.76340,2.64032,0.17572,0.09105
38.04000,119.81783,29.79222,-7.48924,2.78381,0.19947,0.08023
38.05000,119.96271,29.84333,-7.42236,2.89683,0.19721,0.08025
38.06000,120.00000,29.94375,-7.40316,2.74485,0.16911,0.10416
38.07000,119.98364,29.98342,-7.40836,3.15595,0.17029,0.08413
38.08000,120.02779,29.94830,-7.46008,2.96313,0.18747,0.08663
38.09000,119.98949,29.88782,-7.35851,3.01822,0.18425,0.09621
38.10000,120.13311,29.83806,-7.37863,3.00938,0.16884,0.07625
38.11000,120.01467,29.87037,-7.42346,2.86869,0.17332,0.10406
38.12000,120.13713,29.84429,-7.38600,3.04372,0.14816,0.09372
38.13000,119.94471,30.02135,-7.54826,2.99136,0.15293,0.09706
38.14000,120.16814,29.91126,-7.43131,2.97963,0.16654,0.09274
38.15000,119.96062,29.99835,-7.29608,3.32551,0.15912,0.09919
38.16000,119.96887,29.88234,-7.26322,3.13588,0.15040,0.09713
38.17000,119.88209,29.84575,-7.17904,3.20234,0.17255,0.10449
38.18000,119.94490,30.07635,-7.56632,3.21628,0.16922,0.11110
38.19000,119.96710,29.94674,-6.99748,3.58362,0.17198,0.12655
38.20000,120.01616,30.07328,-7.04959,3.41748,0.15096,0.10936
38.21000,119.93569,29.93640,-6.88565,3.35523,0.15678,0.10289
38.22000,119.98926,29.93410,-7.15298,3.64402,0.17806,0.11238
38.23000,119.99906,29.96852,-7.30776,3.38298,0.13836,0.12097
38.24000,120.11074,30.02639,-7.29342,3.28970,0.19041,0.11745
38.25000,120.01280,29.88125,-6.87238,3.57919,0.15871,0.06123
38.26000,119.89994,29.88287,-6.69478,3.32785,0.16082,0.10633
38.27000,119.97341,29.91523,-6.77640,3.69333,0.15913,0.09390
38.28000,119.92268,29.87678,-7.13888,3.79995,0.14776,0.12245
38.29000,120.04616,29.93587,-7.01034,3.88623,0.16373,0.11099
38.30000,119.99466,30.12085,-7.07978,4.01692,0.15871,0.10737
38.31000,120.03862,29.97295,-6.90872,3.73368,0.13537,0.12856
38.32000,120.03421,30.01477,-6.82738,3.87974,0.16037,0.11271
38.33000,120.08602,30.06387,-6.85641,4.39929,0.17442,0.13386
38.34000,119.95848,29.99905,-7.22892,3.78751,0.14241,0.09232
38.35000,119.79620,29.92128,-6.84768,4.08912,0.15635,0.10580
38.36000,120.14110,29.91565,-7.09068,3.97731,0.13929,0.12719
38.37000,119.91769,29.86388,-6.64588,4.04640,0.15341,0.10521
38.38000,120.05984,30.03495,-6.59774,4.16300,0.13754,0.11186
38.39000,119.98461,29.85034,-6.66211,4.37566,0.16133,0.11873
38.40000,119.89048,29.82379,-6.51287,4.19818,0.15237,0.10789
38.41000,120.07896,29.95409,-6.80356,4.23078,0.16555,0.12472
38.42000,119.98481,30.01869,-6.46416,4.22654,0.14737,0.10886
38.43000,119.93274,29.87958,-6.80755,4.76513,0.18340,0.12261
38.44000,120.04147,29.83583,-6.54385,4.66441,0.12235,0.11310
38.45000,120.12592,29.96420,-6.67253,4.33588,0.16070,0.11584
38.46000,119.97117,29.89607,-6.69189,4.77865,0.12918,0.12790
38.47000,120.07916,29.84955,-6.57052,4.53743,0.15030,0.11452
38.48000,119.90757,29.90773,-6.67075,4.60097,0.14546,0.11797
38.49000,120.09244,29.93614,-6.49927,4.85617,0.13420,0.11194
38.50000,120.01539,29.92190,-6.01649,4.61150,0.14614,0.10986
38.51000,119.93007,29.96981,-6.30793,4.68095,0.12380,0.12454
38.52000,120.13910,29.89842,-6.36883,4.99017,0.13841,0.13745
38.53000,119.99267,29.84654,-6.36555,4.82957,0.14884,0.12296
38.54000,120.03150,29.91239,-6.40962,4.83271,0.15029,0.11691
38.55000,119.97591,29.89902,-6.43534,5.13621,0.14645,0.11584
38.56000,120.02532,29.85368,-6.57170,4.89841,0.13333,0.12640
38.57000,119.98922,30.04062,-6.10549,5.09133,0.14597,0.12530
38.58000,120.09331,29.92741,-6.12453,4.85229,0.14190,0.13009
38.59000,120.09134,29.89897,-6.14454,4.81564,0.12806,0.11316
38.60000,119.87027,29.89927,-6.17729,5.01375,0.13035,0.11268
38.61000,119.92590,29.85357,-6.04976,5.04392,0.13548,0.12448
38.62000,119.99631,29.82022,-6.27988,5.22422,0.10636,0.12197
38.63000,119.98509,30.08640,-6.17243,5.01069,0.13114,0.11815
38.64000,120.16770,29.87619,-6.27809,5.51382,0.13112,0.09899
38.65000,120.08656,30.01149,-6.06496,5.55282,0.11636,0.11031
38.66000,120.07870,29.84727,-6.07560,5.40297,0.14765,0.12892
38.67000,120.00893,29.87846,-6.09875,5.47012,0.13573,0.12835
38.68000,120.00841,29.93212,-5.72218,5.45557,0.13028,0.12790
38.69000,119.97949,29.90482,-6.05495,5.70659,0.14453,0.13357
38.70000,120.10308,29.92121,-5.74777,5.47316,0.14688,0.12479
38.71000,120.00000,29.99367,-5.75714,5.42507,0.12912,0.11236
38.72000,119.95618,30.06919,-5.77675,5.46220,0.15047,0.13570
38.73000,120.09289,29.76283,-5.66330,5.47474,0.12328,0.12825
38.74000,120.08300,29.73574,-5.49062,5.64568,0.12569,0.13486
38.75000,119.81119,29.79356,-5.62463,5.62675,0.10475,0.12200
38.76000,119.92191,29.95574,-5.56086,6.05258,0.13028,0.14045
38.77000,119.97851,29.91924,-5.37056,5.69371,0.11523,0.11733
38.78000,120.02279,29.87665,-5.30393,5.84753,0.12202,0.13857
38.79000,119.86188,29.97137,-5.54610,5.59985,0.12320,0.12944
38.80000,119.94604,30.05843,-5.30246,5.83374,0.13276,0.13237
38.81000,120.01100,29.97317,-5.43287,5.85466,0.11106,0.14639
38.82000,120.06383,29.98061,-5.21429,5.85663,0.13528,0.14655
38.83000,120.03162,30.07222,-5.57010,5.98988,0.11576,0.13443
38.84000,119.93134,29.89145,-5.27034,6.11356,0.10813,0.14615
38.85000,120.04301,29.84645,-5.31585,6.26307,0.10941,0.14968
38.86000,120.03073,29.98144,-5.44293,6.26545,0.11074,0.13199
38.87000,119.97174,29.88233,-5.43433,6.03666,0.11673,0.10277
38.88000,120.09082,29.88800,-5.29810,6.16919,0.11499,0.13201
38.89000,119.93926,29.79871,-5.10284,6.07798,0.13480,0.12260
38.90000,120.10229,29.90191,-5.35407,6.27323,0.09987,0.13068
38.91000,120.25610,29.88330,-5.28322,6.44632,0.13829,0.15081
38.92000,119.85890,29.99648,-5.29412,6.26073,0.10322,0.12480
38.93000,120.03575,29.94517,-4.91865,6.32431,0.11573,0.14444
38.94000,120.03749,30.01731,-5.00024,6.42620,0.09436,0.14493
38.95000,119.97960,29.84708,-4.68048,6.40077,0.09942,0.13221
38.96000,120.00607,30.05506,-4.69529,6.50544,0.09469,0.13317
38.97000,119.80292,29.96926,-4.78793,6.37575,0.09487,0.12966
38.98000,119.91887,29.83716,-4.67415,6.19720,0.10504,0.12983
38.99000,120.16653,29.90992,-4.85449,6.53839,0.11645,0.12990
39.00000,119.94452,29.95371,-4.87408,6.36179,0.09453,0.14869
39.01000,120.21431,30.00915,-4.62772,6.64646,0.12287,0.12458
39.02000,120.03045,29.92494,-4.88898,6.50333,0.12482,0.13150
39.03000,120.02214,29.91045,-4.53696,6.23343,0.10240,0.14221
39.04000,120.04965,29.93738,-4.36196,6.68863,0.08553,0.13711
39.05000,120.07056,29.85115,-4.62207,6.71715,0.07977,0.13212
39.06000,120.02375,30.02561,-4.55866,6.51118,0.08093,0.12077
39.07000,119.95233,29.93880,-4.62555,6.83354,0.10384,0.13502
39.08000,120.12582,29.95055,-4.23270,6.68101,0.09832,0.15649
39.09000,119.99317,30.01593,-4.43390,6.52041,0.08886,0.13346
39.10000,119.83226,29.93871,-4.40243,6.62230,0.08055,0.12396
39.11000,119.91229,29.97555,-4.27032,7.14876,0.09062,0.13979
39.12000,120.00646,29.98750,-4.27817,6.80696,0.09781,0.13016
39.13000,120.05457,30.08341,-4.25739,6.76336,0.06753,0.11590
39.14000,120.05175,30.02222,-4.11196,6.70583,0.09600,0.13178
39.15000,120.08314,29.88676,-3.98087,6.72260,0.08876,0.13905
39.16000,119.82332,29.86949,-3.83544,6.81117,0.08559,0.14151
39.17000,119.97724,30.00942,-3.90694,6.96769,0.10379,0.13528
39.18000,119.94939,29.95435,-3.82896,6.89700,0.09930,0.14350
39.19000,120.00223,29.93082,-3.79643,7.04260,0.07704,0.16336
39.20000,119.90477,29.96113,-3.96365,6.91743,0.06897,0.12456
39.21000,120.01597,30.06815,-3.69490,6.95406,0.07962,0.13340
39.22000,120.08106,29.90853,-3.62110,7.24489,0.06114,0.14481
39.23000,120.06930,29.89300,-3.89931,7.24216,0.08449,0.14492
39.24000,120.09240,30.07290,-3.71613,7.04925,0.07667,0.12791
39.25000,119.88796,29.88520,-3.57713,7.24279,0.08359,0.13839
39.26000,119.93437,29.98498,-3.70697,6.82883,0.07697,0.15631
39.27000,119.97213,29.98759,-3.32111,7.31739,0.09666,0.15543
39.28000,119.94469,29.97314,-3.46520,7.35947,0.06668,0.17178
39.29000,119.85527,30.04365,-3.38281,7.38230,0.07743,0.14685
39.30000,119.99385,29.98038,-3.13446,7.18784,0.07713,0.13626
39.31000,120.06026,29.88364,-2.99333,7.46103,0.06678,0.15412
39.32000,120.02472,29.89579,-3.41115,7.42602,0.07945,0.14273
39.33000,120.01753,29.94446,-3.17793,7.18453,0.07626,0.15154
39.34000,120.04971,29.89728,-3.16104,7.25134,0.06586,0.14612
39.35000,120.12270,29.86872,-3.12839,7.05579,0.07956,0.14619
39.36000,119.92520,29.89091,-3.27440,7.52122,0.06072,0.18062
39.37000,120.07811,29.93948,-3.06778,7.43077,0.06945,0.14423
39.38000,120.07529,29.89239,-3.24945,7.34444,0.07095,0.15449
39.39000,120.11691,29.82222,-2.61723,7.39646,0.06667,0.14543
39.40000,119.77118,29.95921,-2.95330,7.42064,0.05908,0.15247
39.41000,119.93843,29.87164,-2.82019,7.47222,0.07195,0.15021
39.42000,120.10431,30.01946,-2.80848,7.61514,0.07024,0.16377
39.43000,119.98501,29.85905,-2.75250,7.58168,0.06125,0.14658
39.44000,120.15581,30.00157,-2.87853,7.56085,0.05770,0.15016
39.45000,119.99296,29.88182,-3.08324,7.64294,0.05080,0.15266
39.46000,119.94987,29.89178,-2.51268,7.43335,0.04668,0.13946
39.47000,119.95762,30.01928,-2.63371,7.43178,0.05719,0.15724
39.48000,120.02798,29.87545,-2.32704,7.52867,0.05854,0.16140
39.49000,120.10822,29.86652,-2.43949,7.48977,0.04686,0.14802
39.50000,119.98660,30.00695,-2.48139,7.75371,0.05508,0.16851
39.51000,119.93663,29.94666,-2.61056,7.56811,0.05596,0.14077
39.52000,120.03722,29.99776,-2.41611,7.56519,0.04769,0.15529
39.53000,119.99222,30.01925,-2.23390,7.60989,0.06344,0.15065
39.54000,119.92276,29.90397,-2.28560,7.55657,0.04861,0.15657
39.55000,119.92289,29.80603,-2.04561,7.59283,0.04118,0.15885
39.56000,119.89615,29.94503,-2.04308,7.57676,0.06458,0.14728
39.57000,120.01738,29.96297,-2.05176,7.71340,0.06320,0.13786
39.58000,119.91077,29.91999,-2.17743,7.73091,0.04400,0.15793
39.59000,119.99508,30.03497,-2.06300,7.62390,0.03625,0.15428
39.60000,120.03724,30.03518,-2.00406,7.73394,0.04490,0.17338
39.61000,119.89252,29.98552,-2.10416,7.77296,0.03327,0.15497
39.62000,120.09595,30.03108,-1.72345,7.45104,0.03779,0.14671
39.63000,119.92861,29.93339,-2.05017,7.83825,0.03190,0.16028
39.64000,120.10531,29.85102,-1.65630,7.79697,0.04534,0.15256
39.65000,119.92945,29.81882,-2.15092,7.65783,0.02450,0.16132
39.66000,119.88189,29.89754,-1.42388,8.05475,0.04196,0.15319
39.67000,120.16943,30.03426,-1.68618,7.79762,0.02003,0.15862
39.68000,120.04970,29.86232,-1.49549,8.16624,0.01128,0.17101
39.69000,119.96403,29.96714,-1.80440,7.99045,0.02321,0.16036
39.70000,120.06196,29.90171,-1.70903,7.50619,0.02745,0.16626
39.71000,120.15670,29.98470,-1.55567,7.67788,0.02617,0.16985
39.72000,119.94277,29.98997,-1.68855,7.85049,0.01360,0.16031
39.73000,120.06462,29.80349,-1.60317,7.82068,0.03179,0.16849
39.74000,120.00892,29.98490,-1.05892,7.69223,0.02908,0.17327
39.75000,119.89213,29.94827,-1.33548,7.55050,0.03207,0.12697
39.76000,120.06626,30.03846,-1.03231,7.87162,0.02517,0.14673
39.77000,120.02015,30.05962,-1.11685,7.91859,-0.00355,0.15872
39.78000,120.02572,29.84152,-1.10610,8.08187,0.02169,0.16641
39.79000,119.97160,29.90098,-1.37810,7.90163,0.02786,0.16817
39.80000,120.06958,29.94307,-1.22189,7.88958,0.01097,0.16586
39.81000,120.10500,29.89238,-1.15557,8.02903,0.00974,0.14379
39.82000,119.83689,29.91956,-1.30643,7.58222,0.01981,0.16787
39.83000,120.09453,29.83443,-0.86772,8.07125,0.01900,0.14554
39.84000,120.02950,29.83951,-0.90344,7.72515,0.02768,0.15426
39.85000,120.05094,29.88587,-0.90077,7.90109,-0.00829,0.14680
39.86000,120.01201,29.93213,-0.81586,7.70066,0.03375,0.14148
39.87000,120.03597,30.09896,-0.75331,7.93040,-0.00055,0.15181
39.88000,120.11768,30.07309,-0.33582,8.13984,0.01808,0.15550
39.89000,120.07481,29.87963,-0.66107,7.88823,0.01888,0.17313
39.90000,120.05932,30.05764,-0.54741,8.05982,0.00349,0.15804
39.91000,120.02773,29.90247,-0.49483,7.99565,0.01554,0.14490
39.92000,119.91822,29.94307,-0.49335,7.74695,0.00111,0.16806
39.93000,120.03509,29.79803,-0.54308,7.99040,0.02212,0.16805
39.94000,119.97167,29.85909,-0.04902,7.84708,0.00425,0.15471
39.95000,120.04837,30.01569,-0.13009,7.98761,0.00829,0.15201
39.96000,119.98869,29.95614,-0.48674,8.11066,0.01170,0.17214
39.97000,120.03502,30.01337,-0.11013,8.07746,0.01576,0.17273
39.98000,120.07197,29.86234,-0.05765,8.00451,0.00551,0.17104
39.99000,120.07451,29.82185,0.03819,7.83599,-0.00755,0.18362
40.00000,120.06547,29.93222,0.01405,7.93859,-0.00523,0.15413
40.01000,119.87164,29.91280,0.00185,8.26062,0.00905,0.15873
40.02000,119.91781,30.17453,-0.13961,8.13169,-0.01766,0.16784
40.03000,120.00618,30.06882,0.30547,8.09562,0.00892,0.16903
40.04000,119.89286,30.00227,0.00547,7.90108,-0.01611,0.12608
40.05000,119.87405,29.72829,0.02875,7.75416,-0.04642,0.12804
40.06000,120.07722,30.00063,0.47452,7.97404,-0.00542,0.15785
40.07000,120.02099,29.88007,0.23295,8.17100,-0.01220,0.17173
40.08000,120.01600,29.78941,0.29931,7.89895,-0.02013,0.16415
40.09000,119.97550,29.92167,0.22813,7.97720,-0.00248,0.17028
40.10000,119.89936,30.02374,0.35688,7.92022,-0.00584,0.17401
40.11000,119.88492,29.92079,0.37257,7.81237,-0.00927,0.15644
40.12000,120.00222,29.95483,0.67352,8.03328,0.01031,0.16109
40.13000,120.03341,29.91114,0.78165,8.12873,-0.00562,0.16429
40.14000,119.95744,29.81610,0.72913,7.82365,0.01267,0.15913
40.15000,120.07914,29.83282,0.58975,8.16248,-0.03631,0.15895
40.16000,120.13942,29.89301,0.66403,8.03851,-0.02352,0.15210
40.17000,119.99686,29.84345,1.35240,8.10990,-0.03215,0.14411
40.18000,119.90119,30.01150,0.84840,8.19176,-0.04343,0.16465
40.19000,119.99396,29.97690,1.09704,7.97693,-0.00863,0.18448
40.20000,119.90775,29.95051,0.83725,8.04276,-0.01893,0.14827
40.21000,119.92168,30.05363,1.04535,7.96365,-0.00350,0.16586
40.22000,119.88953,30.03026,0.90708,7.57358,-0.01780,0.18053
40.23000,119.82754,30.06762,1.30695,7.82876,-0.00717,0.16918
40.24000,120.05638,30.02925,1.06075,7.93273,-0.03049,0.13927
40.25000,119.93889,29.91412,1.01655,7.98660,-0.02328,0.15770
40.26000,119.98045,29.88904,1.09059,7.87249,-0.01189,0.18758
40.27000,119.89974,29.79087,1.66373,7.95134,-0.00502,0.15056
40.28000,119.90079,29.84886,1.59576,7.88088,-0.01944,0.13605
40.29000,120.03594,29.90273,1.35507,7.61017,-0.04489,0.16242
40.30000,120.03864,30.01768,1.59009,7.89793,-0.05450,0.16887
40.31000,119.96083,29.97084,1.64381,7.72407,-0.03942,0.17444
40.32000,119.93833,29.83425,1.23081,7.79528,-0.03232,0.14886
40.33000,120.16233,29.76826,1.69294,7.91957,-0.02950,0.16132
40.34000,119.99834,29.84003,1.97242,7.85971,-0.02136,0.14159
40.35000,119.91362,29.94709,2.03359,8.07873,-0.02826,0.17024
40.36000,120.02694,29.87544,1.84775,7.66826,-0.07171,0.14809
40.37000,119.97136,30.06525,1.79581,7.67364,-0.05372,0.18022
40.38000,119.89334,29.84877,1.95888,7.96904,-0.04777,0.17067
40.39000,120.06179,30.03384,1.69151,7.49432,-0.04623,0.14852
40.40000,119.91482,30.04386,2.04859,7.75294,-0.04721,0.15927
40.41000,119.96878,29.97399,1.97820,7.78421,-0.06048,0.15162
40.42000,120.07152,29.89027,1.84310,7.62266,-0.06065,0.16277
40.43000,119.90688,29.90275,2.21902,7.49422,-0.06730,0.16755
40.44000,120.09843,29.73659,2.05179,7.60175,-0.04238,0.15529
40.45000,120.02506,29.97967,1.99818,7.72333,-0.06876,0.14908
40.46000,119.95588,29.88505,2.27713,7.66934,-0.04900,0.16110
40.47000,120.13818,29.93641,2.08300,7.40746,-0.05809,0.16716
40.48000,119.92269,30.01965,2.31073,7.74988,-0.06252,0.15128
40.49000,119.98247,30.04037,2.45539,7.54163,-0.05426,0.14681
40.50000,120.12743,29.92999,2.55768,7.51245,-0.03736,0.15438
40.51000,119.95489,30.02436,2.16458,7.67780,-0.06231,0.14824
40.52000,120.19645,29.87628,2.70132,7.68009,-0.05302,0.15641
40.53000,120.00503,29.88934,2.53921,7.34390,-0.06570,0.14882
40.54000,119.91014,29.99189,2.67665,7.50122,-0.07827,0.15911
40.55000,120.02783,29.83912,2.89978,7.61098,-0.06160,0.13652
40.56000,119.98997,29.90463,2.98920,7.43994,-0.07721,0.16632
40.57000,120.02001,29.92715,2.57928,7.27611,-0.07813,0.16766
40.58000,120.08480,29.99172,2.99183,7.40798,-0.06425,0.15843
40.59000,119.91636,29.95412,2.78490,7.54374,-0.06573,0.15847
40.60000,120.08120,29.82441,3.07368,7.49066,-0.05562,0.14497
40.61000,119.93377,29.83566,2.96784,7.30553,-0.07881,0.16451
40.62000,119.86304,29.84178,3.11897,7.51159,-0.07176,0.14471
40.63000,120.01563,30.03570,3.23188,7.50296,-0.07628,0.15908
40.64000,119.89489,30.03560,3.18883,7.65499,-0.07708,0.14702
40.65000,119.87606,29.93399,3.07888,7.38511,-0.06613,0.15518
40.66000,120.02505,29.92648,2.78076,7.79552,-0.08441,0.16141
40.67000,120.02821,30.04120,3.22621,7.11378,-0.07591,0.15549
40.68000,119.99346,29.94216,3.22422,7.28185,-0.06504,0.14085
40.69000,119.82409,29.90306,3.14606,7.27607,-0.07314,0.14784
40.70000,119.98931,30.00823,3.52499,6.83923,-0.07395,0.15233
40.71000,119.88182,30.01167,3.36409,7.33593,-0.09651,0.16190
40.72000,119.97401,29.98830,3.60583,6.97665,-0.05641,0.16446
40.73000,119.91842,30.05869,3.59911,7.04472,-0.09512,0.13789
40.74000,119.86924,29.97019,3.54368,6.95849,-0.09251,0.13426
40.75000,119.93669,30.09017,3.75524,7.04231,-0.06222,0.15278
40.76000,120.11471,29.72328,3.83215,7.08582,-0.05922,0.16487
40.77000,119.99769,29.95111,3.80153,7.04160,-0.09888,0.16523
40.78000,119.99660,29.93929,3.82084,7.09503,-0.09983,0.14631
40.79000,120.03477,29.84028,4.10280,7.27090,-0.09159,0.14361
40.80000,120.01577,30.02508,3.81775,6.94013,-0.08132,0.16294
40.81000,119.98651,29.85023,3.88533,6.84594,-0.10303,0.14168
40.82000,120.00418,30.01230,4.05663,6.87256,-0.09998,0.14424
40.83000,120.06047,29.82325,4.01060,7.03781,-0.08127,0.16417
40.84000,119.95989,29.84457,4.09400,7.00295,-0.09447,0.15403
40.85000,119.88718,30.02056,4.30052,6.95778,-0.08308,0.14278
40.86000,119.87843,29.95046,3.59204,6.65593,-0.11837,0.14032
40.87000,119.89333,29.85078,4.17106,6.80540,-0.08479,0.15844
40.88000,119.87630,29.90539,4.19551,6.70377,-0.11169,0.16452
40.89000,120.01323,29.96686,4.29139,6.70256,-0.08743,0.15842
40.90000,119.94857,29.83542,4.00732,6.52219,-0.06668,0.13779
40.91000,119.98091,30.00745,4.49784,6.61217,-0.10441,0.13920
40.92000,120.03272,29.97168,4.47706,6.82490,-0.11485,0.15422
40.93000,120.05109,29.88593,4.40690,6.75466,-0.07329,0.16465
40.94000,119.92373,30.00924,4.39897,6.53681,-0.10075,0.15041
40.95000,119.92322,29.96539,4.59999,6.37497,-0.08771,0.14284
40.96000,120.06271,29.76330,4.54125,6.61224,-0.09440,0.14831
40.97000,120.00764,29.86838,4.60553,6.74583,-0.09362,0.15054
40.98000,119.85387,29.96041,4.50800,6.07526,-0.09667,0.14886
40.99000,119.97118,29.94782,4.33314,6.67261,-0.09499,0.13633
41.00000,119.94998,29.95216,4.62008,6.44876,-0.12821,0.15381
41.01000,119.96700,30.01438,4.56867,6.60515,-0.12404,0.14945
41.02000,120.08654,29.70219,4.77749,6.29227,-0.10902,0.12939
41.03000,119.97515,29.89758,5.07969,6.29236,-0.12657,0.11632
41.04000,120.01055,29.95290,4.55574,6.08015,-0.10793,0.15654
41.05000,119.92464,29.91477,4.84492,6.11913,-0.10012,0.14382
41.06000,120.00798,29.94809,4.72635,6.16196,-0.11772,0.15074
41.07000,120.06201,29.91791,4.97804,6.58321,-0.10445,0.13789
41.08000,120.08524,30.00739,4.97475,6.09683,-0.13653,0.14078
41.09000,119.98748,29.88697,4.79560,6.26780,-0.11205,0.12789
41.10000,120.06675,29.93983,5.18823,6.22042,-0.13288,0.16071
41.11000,120.05104,29.77208,4.94414,6.16048,-0.11887,0.15468
41.12000,119.99351,29.80443,5.23600,5.96420,-0.09890,0.13860
41.13000,119.90561,29.89590,5.44227,6.34582,-0.11458,0.17048
41.14000,120.06630,29.96306,5.66921,6.13789,-0.10982,0.13840
41.15000,119.87456,29.84783,5.43048,5.85926,-0.11192,0.13411
41.16000,119.95852,29.98742,5.12080,6.21825,-0.11260,0.13898
41.17000,120.12250,29.99844,5.50817,6.17715,-0.14106,0.13785
41.18000,119.88610,29.96240,5.28959,5.91015,-0.11897,0.13061
41.19000,119.91845,29.92333,5.48300,5.75304,-0.13232,0.14397
41.20000,119.97811,29.96053,5.57426,6.04600,-0.13046,0.15351
41.21000,119.95857,30.06102,5.41328,5.83623,-0.12904,0.13477
41.22000,119.98543,29.85911,5.43067,5.61082,-0.12636,0.15483
41.23000,120.03283,29.85458,5.66588,5.70658,-0.11080,0.13388
41.24000,119.85645,29.98122,5.34782,5.55416,-0.13806,0.12979
41.25000,120.03384,29.92396,5.61348,5.58217,-0.12299,0.14031
41.26000,120.15162,29.79635,5.59057,5.67423,-0.15732,0.12186
41.27000,120.04004,29.87899,5.59561,5.64122,-0.14175,0.12452
41.28000,119.95366,29.85986,5.90355,5.64398,-0.12697,0.13428
41.29000,119.96056,29.94865,5.87679,5.47832,-0.11756,0.13424
41.30000,119.78803,29.85982,5.81070,5.36237,-0.14516,0.13525
41.31000,119.87298,29.93666,5.63618,5.30515,-0.13215,0.11936
41.32000,120.03991,29.75926,6.04266,5.26180,-0.13104,0.15021
41.33000,119.96057,30.01598,5.61732,5.63793,-0.14560,0.13550
41.34000,119.95314,29.86826,5.96596,5.23377,-0.15005,0.13599
41.35000,120.07896,30.09204,6.02683,5.12452,-0.13636,0.13801
41.36000,119.94558,29.90636,6.09945,5.49608,-0.12279,0.14235
41.37000,119.93450,29.89828,5.75535,5.23644,-0.13428,0.12421
41.38000,119.95404,30.06340,6.20549,5.01707,-0.15266,0.14901
